Unnamed: 0,gene_name,sample1
ENSG00000137770.12,CTDSPL2,65094.78256
ENSG00000137776.15,SLTM,292714.8409
ENSG00000137801.10,THBS1,109688.9349
ENSG00000137802.12,MAPKBP1,21078.1417
ENSG00000137804.11,NUSAP1,238445.2724
ENSG00000137806.7,NDUFAF1,118583.5899
ENSG00000137807.12,KIF23,107374.0944
ENSG00000137808.12,RP11-809H16.2,0
ENSG00000137809.15,ITGA11,3781.615978
ENSG00000137812.18,CASC5,25149.13881
ENSG00000137814.8,HAUS2,56927.61433
ENSG00000137815.13,RTF1,157691.1888
ENSG00000137817.15,PARP6,180873.8089
ENSG00000137818.10,RPLP1,14058606.34
ENSG00000137819.12,PAQR5,19349.4495
ENSG00000137821.10,LRRC49,14553.42635
ENSG00000137822.11,TUBGCP4,26897.61575
ENSG00000137824.14,RMDN3,140114.2266
ENSG00000137825.9,ITPKA,69696.97028
ENSG00000137831.13,UACA,146345.6567
ENSG00000137834.13,SMAD6,69191.65811
ENSG00000137841.10,PLCB2,42141.11382
ENSG00000137842.5,TMEM62,104672.3431
ENSG00000137843.10,PAK6,623.7868613
ENSG00000137845.13,ADAM10,144764.3366
ENSG00000137857.16,DUOX1,52777.6448
ENSG00000137860.10,SLC28A2,14196.56958
ENSG00000137868.17,STRA6,10161.13917
ENSG00000137869.12,CYP19A1,1384.448988
ENSG00000137871.18,ZNF280D,56029.6492
ENSG00000137872.14,SEMA6D,7340.368167
ENSG00000137875.4,BCL2L10,14657.61976
ENSG00000137876.8,RSL24D1,837550.4507
ENSG00000137877.9,SPTBN5,15637.15557
ENSG00000137878.15,GCOM1,4080.842719
ENSG00000137880.5,GCHFR,36305.37318
ENSG00000137936.15,BCAR3,124540.4078
ENSG00000137941.15,TTLL7,2559.63244
ENSG00000137942.15,FNBP1L,371657.2255
ENSG00000137944.15,CCBL2,285753.1364
ENSG00000137947.10,GTF2B,314077.2454
ENSG00000137948.17,BRDT,278.8042291
ENSG00000137955.14,RABGGTB,301692.7062
ENSG00000137959.14,IFI44L,6529.428054
ENSG00000137960.5,GIPC2,170215.514
ENSG00000137962.11,ARHGAP29,17720.83081
ENSG00000137965.9,IFI44,124707.3897
ENSG00000137968.15,SLC44A5,1854.357218
ENSG00000137970.7,RPL7P9,341850.064
ENSG00000137975.7,CLCA2,6718.95868
ENSG00000137976.7,DNASE2B,4093.284312
ENSG00000137992.13,DBT,54734.92124
ENSG00000137996.11,RTCA,289120.3834
ENSG00000138002.13,IFT172,229125.3046
ENSG00000138018.16,EPT1,136206.4287
ENSG00000138028.13,CGREF1,263865.7342
ENSG00000138029.12,HADHB,691876.7533
ENSG00000138030.11,KHK,72658.20436
ENSG00000138031.13,ADCY3,224992.5277
ENSG00000138032.19,PPM1B,148738.5301
ENSG00000138035.13,PNPT1,181383.9999
ENSG00000138036.17,DYNC2LI1,121409.4009
ENSG00000138039.13,LHCGR,0
ENSG00000138050.13,THUMPD2,80703.33483
ENSG00000138061.10,CYP1B1,1875.260548
ENSG00000138068.9,SULT6B1,0
ENSG00000138069.15,RAB1A,1809571.779
ENSG00000138071.12,ACTR2,1687651.235
ENSG00000138073.12,PREB,583098.1991
ENSG00000138074.13,SLC5A6,280709.64
ENSG00000138075.10,ABCG5,10827.39721
ENSG00000138078.14,PREPL,135363.0496
ENSG00000138079.12,SLC3A1,48338.42737
ENSG00000138080.12,EMILIN1,77238.3514
ENSG00000138081.18,FBXO11,84268.19069
ENSG00000138083.4,SIX3,14367.86598
ENSG00000138085.15,ATRAID,1138713.986
ENSG00000138092.9,CENPO,57592.02068
ENSG00000138095.17,LRPPRC,448091.8337
ENSG00000138100.12,TRIM54,145.723291
ENSG00000138101.17,DTNB,23785.72802
ENSG00000138107.10,ACTR1A,608497.2211
ENSG00000138109.9,CYP2C9,17114.13496
ENSG00000138111.13,TMEM180,67053.70859
ENSG00000138115.12,CYP2C8,1723.287024
ENSG00000138119.15,MYOF,765674.9903
ENSG00000138131.3,LOXL4,2425.716364
ENSG00000138134.10,STAMBPL1,164283.9626
ENSG00000138135.6,CH25H,7644.681876
ENSG00000138136.6,LBX1,0
ENSG00000138138.12,ATAD1,255880.4359
ENSG00000138152.8,BTBD16,11048.80534
ENSG00000138160.5,KIF11,205782.036
ENSG00000138161.11,CUZD1,15929.77689
ENSG00000138162.16,TACC2,219577.2011
ENSG00000138166.5,DUSP5,81017.91462
ENSG00000138172.9,CALHM2,21901.4417
ENSG00000138175.8,ARL3,102371.2943
ENSG00000138180.14,CEP55,243563.8064
ENSG00000138182.13,KIF20B,61554.48805
ENSG00000138185.15,ENTPD1,46526.55872
ENSG00000138190.15,EXOC6,97816.87085
ENSG00000138193.13,PLCE1,73309.49672
ENSG00000138207.11,RBP4,109798.3262
ENSG00000138231.11,DBR1,120706.2911
ENSG00000138246.14,DNAJC13,121398.1998
ENSG00000138271.5,GPR87,948.8319819
ENSG00000138279.14,ANXA7,978379.0474
ENSG00000138286.13,FAM149B1,88069.20569
ENSG00000138303.16,ASCC1,83065.09329
ENSG00000138308.5,PLA2G12B,3213.663641
ENSG00000138311.14,ZNF365,177.5726557
ENSG00000138315.11,OIT3,4428.016315
ENSG00000138316.9,ADAMTS14,15288.63831
ENSG00000138326.17,RPS24,8081665.129
ENSG00000138336.8,TET1,2168.27722
ENSG00000138346.13,DNA2,43364.7603
ENSG00000138347.14,MYPN,3194.848991
ENSG00000138356.12,AOX1,4784.633844
ENSG00000138363.13,ATIC,714194.7462
ENSG00000138375.11,SMARCAL1,71902.2528
ENSG00000138376.9,BARD1,42687.82106
ENSG00000138378.16,STAT4,15447.76606
ENSG00000138379.4,MSTN,3425.478466
ENSG00000138380.16,CARF,30082.51143
ENSG00000138381.8,ASNSD1,361439.6203
ENSG00000138382.12,METTL5,274705.2393
ENSG00000138385.14,SSB,471944.073
ENSG00000138386.15,NAB1,315085.8995
ENSG00000138395.13,CDK15,131.1770644
ENSG00000138398.14,PPIG,239819.7946
ENSG00000138399.16,FASTKD1,184150.8928
ENSG00000138400.11,MDH1B,1683.642859
ENSG00000138411.9,HECW2,7425.963383
ENSG00000138413.12,IDH1,711539.5743
ENSG00000138430.14,OLA1,473628.6937
ENSG00000138433.14,CIR1,288947.526
ENSG00000138434.15,SSFA2,459736.5739
ENSG00000138435.13,CHRNA1,1721.891741
ENSG00000138439.11,FAM117B,122192.9476
ENSG00000138442.8,WDR12,108287.3011
ENSG00000138443.14,ABI2,36253.75124
ENSG00000138448.10,ITGAV,274749.2591
ENSG00000138449.9,SLC40A1,2069987.3
ENSG00000138459.7,SLC35A5,114949.3425
ENSG00000138463.8,DIRC2,96998.54469
ENSG00000138468.14,SENP7,43451.78731
ENSG00000138472.9,GUCA1C,0
ENSG00000138483.2,CCDC54,0
ENSG00000138495.5,COX17,330086.0653
ENSG00000138496.15,PARP9,89902.0426
ENSG00000138587.5,MNS1,53564.48311
ENSG00000138592.12,USP8,62117.64709
ENSG00000138593.7,SECISBP2L,114226.489
ENSG00000138594.11,TMOD3,199987.8924
ENSG00000138600.8,SPPL2A,187393.2096
ENSG00000138604.8,GLCE,225568.4889
ENSG00000138606.18,SHF,245831.9166
ENSG00000138613.12,APH1B,31157.83581
ENSG00000138614.13,VWA9,296104.8814
ENSG00000138615.5,CILP,1909.576429
ENSG00000138617.13,PARP16,102673.4536
ENSG00000138621.10,PPCDC,68603.48838
ENSG00000138622.3,HCN4,55.72484454
ENSG00000138623.8,SEMA7A,147034.4963
ENSG00000138629.14,UBL7,642737.2745
ENSG00000138639.16,ARHGAP24,42987.56004
ENSG00000138640.13,FAM13A,161660.2914
ENSG00000138641.14,HERC3,43384.83136
ENSG00000138642.13,HERC6,48183.31938
ENSG00000138646.7,HERC5,10479.3575
ENSG00000138650.8,PCDH10,237.838309
ENSG00000138653.8,NDST4,0
ENSG00000138658.14,ZGRF1,15530.64824
ENSG00000138660.10,AP1AR,252964.9705
ENSG00000138663.7,COPS4,175975.8712
ENSG00000138668.17,HNRNPD,717917.3888
ENSG00000138669.8,PRKG2,3306.631236
ENSG00000138670.15,RASGEF1B,36008.82959
ENSG00000138674.15,SEC31A,436957.0485
ENSG00000138675.15,FGF5,0
ENSG00000138678.9,AGPAT9,102901.4851
ENSG00000138684.6,IL21,0
ENSG00000138685.11,FGF2,6836.842107
ENSG00000138686.8,BBS7,66059.45489
ENSG00000138688.14,KIAA1109,103557.7335
ENSG00000138696.9,BMPR1B,8104.080385
ENSG00000138698.13,RAP1GDS1,187280.4356
ENSG00000138709.16,LARP1B,97854.44957
ENSG00000138722.8,MMRN1,219.2990071
ENSG00000138735.14,PDE5A,58140.29849
ENSG00000138738.9,PRDM5,18410.1021
ENSG00000138741.9,TRPC3,277.2688226
ENSG00000138744.13,NAAA,73437.8718
ENSG00000138750.13,NUP54,261280.928
ENSG00000138755.5,CXCL9,14552.97024
ENSG00000138756.16,BMP2K,23263.76003
ENSG00000138757.13,G3BP2,554459.2086
ENSG00000138758.10,11-Sep,190833.4567
ENSG00000138759.16,FRAS1,16127.76917
ENSG00000138760.7,SCARB2,995364.0542
ENSG00000138764.12,CCNG2,113710.6831
ENSG00000138767.11,CNOT6L,88106.60108
ENSG00000138768.13,USO1,571247.6243
ENSG00000138769.9,CDKL2,1704.434494
ENSG00000138771.13,SHROOM3,261520.2738
ENSG00000138772.11,ANXA3,785116.7001
ENSG00000138777.18,PPA2,297367.6944
ENSG00000138778.10,CENPE,42265.371
ENSG00000138780.13,GSTCD,37942.50223
ENSG00000138785.13,INTS12,110281.0832
ENSG00000138792.8,ENPEP,10325.02375
ENSG00000138794.8,CASP6,609454.8525
ENSG00000138795.8,LEF1,45980.38722
ENSG00000138796.14,HADH,1016638.373
ENSG00000138798.10,EGF,4272.995995
ENSG00000138801.7,PAPSS1,425361.6776
ENSG00000138802.10,SEC24B,194328.0257
ENSG00000138813.8,C4orf17,0
ENSG00000138814.15,PPP3CA,285646.3869
ENSG00000138821.11,SLC39A8,330117.3157
ENSG00000138823.11,MTTP,820.7800925
ENSG00000138829.9,FBN2,1739.800928
ENSG00000138834.11,MAPK8IP3,387741.0428
ENSG00000138835.21,RGS3,60184.72286
ENSG00000138867.15,GUCD1,625290.4369
ENSG00000138892.10,TTLL8,0
ENSG00000138942.14,RNF185,177377.0785
ENSG00000138944.7,KIAA1644,417.6350517
ENSG00000138964.15,PARVG,4467.051863
ENSG00000139044.9,B4GALNT3,505168.849
ENSG00000139053.2,PDE6H,0
ENSG00000139055.5,ERP27,2822.442703
ENSG00000139083.9,ETV6,152116.7433
ENSG00000139112.9,GABARAPL1,124106.4569
ENSG00000139116.16,KIF21A,77338.06213
ENSG00000139117.12,CPNE8,2255.812305
ENSG00000139131.11,YARS2,279063.0817
ENSG00000139132.13,FGD4,58849.94457
ENSG00000139133.5,ALG10,20831.82343
ENSG00000139144.8,PIK3C2G,0
ENSG00000139146.12,FAM60A,298931.1006
ENSG00000139151.13,PLCZ1,0
ENSG00000139154.13,AEBP2,102165.6858
ENSG00000139155.7,SLCO1C1,331.5054949
ENSG00000139160.12,METTL20,13899.04845
ENSG00000139163.14,ETNK1,358867.3457
ENSG00000139168.6,ZCRB1,377749.5627
ENSG00000139173.8,TMEM117,66973.74676
ENSG00000139174.9,PRICKLE1,890.4477
ENSG00000139178.9,C1RL,237297.5044
ENSG00000139180.9,NDUFA9,159700.7224
ENSG00000139182.12,CLSTN3,190858.0715
ENSG00000139187.8,KLRG1,1085.240275
ENSG00000139190.15,VAMP1,83256.03086
ENSG00000139192.10,TAPBPL,327479.1797
ENSG00000139193.3,CD27,13711.63153
ENSG00000139194.6,RBP5,73553.53841
ENSG00000139197.9,PEX5,220545.0847
ENSG00000139200.12,PIANP,2219.848492
ENSG00000139209.14,SLC38A4,54513.65933
ENSG00000139211.6,AMIGO2,142337.0294
ENSG00000139218.16,SCAF11,185132.0603
ENSG00000139219.16,COL2A1,5312.581616
ENSG00000139220.15,PPFIA2,140.9468715
ENSG00000139223.2,ANP32D,419.561642
ENSG00000139233.5,LLPH,63795.62582
ENSG00000139239.7,RPL14P1,269143.9147
ENSG00000139263.10,LRIG3,105120.3756
ENSG00000139266.5,9-Mar,160105.9797
ENSG00000139269.2,INHBE,8950.648363
ENSG00000139278.8,GLIPR1,5265.087272
ENSG00000139287.11,TPH2,0
ENSG00000139289.12,PHLDA1,605890.8963
ENSG00000139291.12,TMEM19,96287.06881
ENSG00000139292.11,LGR5,370026.042
ENSG00000139304.11,PTPRQ,0
ENSG00000139318.7,DUSP6,483039.3619
ENSG00000139323.12,POC1B,209587.0148
ENSG00000139324.10,TMTC3,64646.96484
ENSG00000139329.4,LUM,135107.7756
ENSG00000139330.5,KERA,0
ENSG00000139343.9,SNRPF,444341.0105
ENSG00000139344.6,AMDHD1,5998.20069
ENSG00000139350.10,NEDD1,95934.18428
ENSG00000139351.13,SYCP3,2209.026561
ENSG00000139352.3,ASCL1,0
ENSG00000139354.9,GAS2L3,63506.29166
ENSG00000139364.9,TMEM132B,1462.039932
ENSG00000139370.9,SLC15A4,126637.9943
ENSG00000139372.13,TDG,110984.0235
ENSG00000139405.14,RITA1,211943.1352
ENSG00000139410.13,SDSL,170853.9827
ENSG00000139428.10,MMAB,121922.3453
ENSG00000139433.8,GLTP,362292.1004
ENSG00000139436.19,GIT2,30843.45044
ENSG00000139437.16,TCHP,64416.19696
ENSG00000139438.5,FAM222A,59518.68538
ENSG00000139445.16,FOXN4,0
ENSG00000139496.14,NUPL1,105390.4062
ENSG00000139505.11,MTMR6,104894.0406
ENSG00000139508.13,SLC46A3,55680.80774
ENSG00000139514.11,SLC7A1,340623.8354
ENSG00000139515.5,PDX1,129965.1321
ENSG00000139517.7,LNX2,127701.9779
ENSG00000139531.11,SUOX,194070.7173
ENSG00000139537.9,CCDC65,17312.88495
ENSG00000139540.10,SLC39A5,515995.7825
ENSG00000139546.9,TARBP2,200109.3609
ENSG00000139547.7,RDH16,4767.305493
ENSG00000139549.2,DHH,0
ENSG00000139567.11,ACVRL1,371851.4896
ENSG00000139572.3,GPR84,788.60338
ENSG00000139574.8,NPFF,0
ENSG00000139579.11,NABP2,434376.8213
ENSG00000139597.15,N4BP2L1,22142.49772
ENSG00000139610.1,CELA1,0
ENSG00000139613.10,SMARCC2,272788.1412
ENSG00000139618.13,BRCA2,15293.33465
ENSG00000139620.11,KANSL2,164513.7628
ENSG00000139624.11,CERS5,102470.269
ENSG00000139625.11,MAP3K12,9499.747227
ENSG00000139626.14,ITGB7,24808.53664
ENSG00000139629.14,GALNT6,584131.2268
ENSG00000139631.17,CSAD,179553.2683
ENSG00000139636.14,LMBR1L,146138.1698
ENSG00000139637.12,C12orf10,513707.9969
ENSG00000139641.11,ESYT1,553537.2296
ENSG00000139644.11,TMBIM6,4019783.06
ENSG00000139645.9,ANKRD52,219610.5509
ENSG00000139648.6,KRT71,177.8274509
ENSG00000139651.10,ZNF740,86262.20691
ENSG00000139656.6,SMIM2,977.61936
ENSG00000139668.8,WDFY2,27503.47404
ENSG00000139675.11,HNRNPA1L2,36920.30975
ENSG00000139679.14,LPAR6,102269.5977
ENSG00000139684.12,ESD,713064.8105
ENSG00000139687.12,RB1,189604.592
ENSG00000139697.10,SBNO1,108624.3733
ENSG00000139714.11,MORN3,4909.393487
ENSG00000139718.9,SETD1B,120097.3753
ENSG00000139719.8,VPS33A,57303.37526
ENSG00000139722.5,VPS37B,465905.8304
ENSG00000139725.6,RHOF,15313.55872
ENSG00000139726.9,DENR,419786.91
ENSG00000139734.16,DIAPH3,35289.64818
ENSG00000139737.20,SLAIN1,58862.47822
ENSG00000139746.14,RBM26,129206.0843
ENSG00000139767.7,SRRM4,0
ENSG00000139780.7,METTL21C,0
ENSG00000139793.17,MBNL2,188176.9868
ENSG00000139797.7,RNF113B,292.7174246
ENSG00000139800.8,ZIC5,2604.737075
ENSG00000139826.5,ABHD13,97487.9535
ENSG00000139832.4,RAB20,646091.7617
ENSG00000139835.12,GRTP1,426122.6883
ENSG00000139842.13,CUL4A,349597.3789
ENSG00000139865.15,TTC6,2505.025376
ENSG00000139874.5,SSTR1,58424.08076
ENSG00000139880.18,CDH24,90163.21476
ENSG00000139890.8,REM2,13629.83764
ENSG00000139899.9,CBLN3,30970.92027
ENSG00000139908.13,TSSK4,28680.22201
ENSG00000139910.18,NOVA1,240.5609255
ENSG00000139914.6,FITM1,12781.9222
ENSG00000139915.17,MDGA2,0
ENSG00000139921.11,TMX1,292124.5726
ENSG00000139926.14,FRMD6,5603.661013
ENSG00000139946.8,PELI2,49208.60596
ENSG00000139970.15,RTN1,1297.404337
ENSG00000139971.14,C14orf37,9051.217445
ENSG00000139973.14,SYT16,0
ENSG00000139974.14,SLC38A6,21989.69274
ENSG00000139977.12,NAA30,94997.57131
ENSG00000139985.6,ADAM21,151.5346788
ENSG00000139988.8,RDH12,2051.50684
ENSG00000139990.16,DCAF5,151982.9803
ENSG00000139998.13,RAB15,470844.1661
ENSG00000140006.10,WDR89,135054.6568
ENSG00000140009.17,ESR2,1725.518588
ENSG00000140015.18,KCNH5,0
ENSG00000140022.8,STON2,45618.13592
ENSG00000140025.14,EFCAB11,28721.42524
ENSG00000140030.5,GPR65,2315.846657
ENSG00000140043.10,PTGR2,33781.15738
ENSG00000140044.11,JDP2,74935.66071
ENSG00000140057.7,AK7,16832.80301
ENSG00000140067.6,FAM181A,0
ENSG00000140090.16,SLC24A4,503.0547581
ENSG00000140092.13,FBLN5,5993.496692
ENSG00000140093.8,SERPINA10,1104.109584
ENSG00000140104.12,C14orf79,90885.48304
ENSG00000140105.16,WARS,347537.9933
ENSG00000140107.10,SLC25A47,4030.030669
ENSG00000140153.16,WDR20,69529.97517
ENSG00000140157.13,NIPA2,230980.355
ENSG00000140199.10,SLC12A6,30040.21303
ENSG00000140254.11,DUOXA1,30633.29935
ENSG00000140259.6,MFAP1,189253.5953
ENSG00000140262.16,TCF12,325131.4016
ENSG00000140263.12,SORD,206000.0658
ENSG00000140264.18,SERF2,956264.7574
ENSG00000140265.11,ZSCAN29,59196.51747
ENSG00000140274.12,DUOXA2,1303906.903
ENSG00000140279.11,DUOX2,1087184.305
ENSG00000140280.12,LYSMD2,103122.3446
ENSG00000140284.9,SLC27A2,351461.4868
ENSG00000140285.8,FGF7,1089.082946
ENSG00000140287.9,HDC,2341.739397
ENSG00000140297.11,GCNT3,352766.1326
ENSG00000140299.10,BNIP2,148496.0748
ENSG00000140307.9,GTF2A2,267136.626
ENSG00000140319.9,SRP14,1331682.374
ENSG00000140320.10,BAHD1,111624.714
ENSG00000140323.5,DISP2,23148.59152
ENSG00000140326.11,CDAN1,55578.77728
ENSG00000140332.14,TLE3,91114.68149
ENSG00000140350.14,ANP32A,431823.698
ENSG00000140365.14,COMMD4,219541.0911
ENSG00000140367.10,UBE2Q2,330212.0038
ENSG00000140368.11,PSTPIP1,18119.65408
ENSG00000140374.14,ETFA,563698.7041
ENSG00000140379.7,BCL2A1,7397.230052
ENSG00000140382.13,HMG20A,96747.52041
ENSG00000140386.11,SCAPER,23903.08807
ENSG00000140391.13,TSPAN3,1378332.502
ENSG00000140395.7,WDR61,149513.578
ENSG00000140396.11,NCOA2,73678.13778
ENSG00000140398.12,NEIL1,142232.4852
ENSG00000140400.13,MAN2C1,309909.7928
ENSG00000140403.11,DNAJA4,320585.5802
ENSG00000140406.3,MESDC1,256298.9062
ENSG00000140416.18,TPM1,544454.7848
ENSG00000140443.12,IGF1R,70663.01339
ENSG00000140450.8,ARRDC4,443630.7971
ENSG00000140451.11,PIF1,47492.64772
ENSG00000140455.15,USP3,158538.532
ENSG00000140459.16,CYP11A1,461.5057878
ENSG00000140463.12,BBS4,92807.15656
ENSG00000140464.18,PML,172828.7672
ENSG00000140465.12,CYP1A1,0
ENSG00000140470.12,ADAMTS17,9333.999354
ENSG00000140471.15,LINS,40019.39441
ENSG00000140474.11,ULK3,415265.789
ENSG00000140478.13,GOLGA6D,0
ENSG00000140479.15,PCSK6,25252.03792
ENSG00000140481.12,CCDC33,4526.58681
ENSG00000140488.13,CELF6,336.7718866
ENSG00000140497.15,SCAMP2,979720.0685
ENSG00000140505.6,CYP1A2,0
ENSG00000140506.15,LMAN1L,0
ENSG00000140511.10,HAPLN3,17030.10706
ENSG00000140519.11,RHCG,16994.90195
ENSG00000140521.10,POLG,394637.8951
ENSG00000140522.10,RLBP1,6493.165563
ENSG00000140525.16,FANCI,121518.3634
ENSG00000140526.15,ABHD2,751906.3754
ENSG00000140527.13,WDR93,3663.429086
ENSG00000140534.12,TICRR,27181.12271
ENSG00000140538.15,NTRK3,75.28582735
ENSG00000140543.12,DET1,76525.01281
ENSG00000140545.13,MFGE8,120710.0384
ENSG00000140548.8,ZNF710,168586.2598
ENSG00000140553.15,UNC45A,340627.2015
ENSG00000140557.10,ST8SIA2,0
ENSG00000140563.13,MCTP2,85564.97065
ENSG00000140564.9,FURIN,1027563.965
ENSG00000140575.11,IQGAP1,813167.2219
ENSG00000140577.14,CRTC3,95014.76593
ENSG00000140598.12,EFTUD1,246450.1362
ENSG00000140600.15,SH3GL3,0
ENSG00000140612.12,SEC11A,449938.2552
ENSG00000140623.12,12-Sep,383.5992155
ENSG00000140632.15,GLYR1,519342.1445
ENSG00000140650.10,PMM2,88511.31671
ENSG00000140675.11,SLC5A2,6400.474825
ENSG00000140678.15,ITGAX,11672.28317
ENSG00000140682.17,TGFB1I1,71416.33369
ENSG00000140688.15,C16orf58,415317.4813
ENSG00000140691.15,ARMC5,89998.80964
ENSG00000140694.15,PARN,286504.494
ENSG00000140718.17,FTO,44542.19139
ENSG00000140740.9,UQCRC2,1162709.296
ENSG00000140743.6,CDR2,253624.375
ENSG00000140749.8,IGSF6,8210.674036
ENSG00000140750.15,ARHGAP17,132465.7905
ENSG00000140795.11,MYLK3,169.1994019
ENSG00000140798.14,ABCC12,0
ENSG00000140807.5,NKD1,209183.128
ENSG00000140829.10,DHX38,286776.7473
ENSG00000140830.7,TXNL4B,107746.6062
ENSG00000140832.8,MARVELD3,150526.6888
ENSG00000140835.9,CHST4,3470.933329
ENSG00000140836.13,ZFHX3,43952.93531
ENSG00000140839.10,CLEC18B,4100.837939
ENSG00000140848.15,CPNE2,177552.0595
ENSG00000140853.14,NLRC5,98629.84351
ENSG00000140854.11,KATNB1,174762.8227
ENSG00000140859.14,KIFC3,25593.26016
ENSG00000140873.14,ADAMTS18,301.5717103
ENSG00000140876.10,NUDT7,47704.00501
ENSG00000140905.8,GCSH,53775.30492
ENSG00000140931.18,CMTM3,37820.23881
ENSG00000140932.8,CMTM2,9798.277095
ENSG00000140937.12,CDH11,17398.27845
ENSG00000140939.13,NOL3,469146.1997
ENSG00000140941.11,MAP1LC3B,248808.8192
ENSG00000140943.15,MBTPS1,323309.1689
ENSG00000140945.14,CDH13,9910.586847
ENSG00000140948.10,ZCCHC14,167161.5337
ENSG00000140950.14,TLDC1,55240.82587
ENSG00000140955.9,ADAD2,195.9519223
ENSG00000140961.11,OSGIN1,39463.04647
ENSG00000140968.9,IRF8,104557.167
ENSG00000140983.12,RHOT2,474476.0494
ENSG00000140986.7,RPL3L,1752.483726
ENSG00000140987.18,ZSCAN32,13850.86627
ENSG00000140988.14,RPS2,15507749.43
ENSG00000140990.13,NDUFB10,1680756.096
ENSG00000140992.17,PDPK1,71701.03404
ENSG00000140993.9,TIGD7,3070.987287
ENSG00000140995.15,DEF8,169823.7258
ENSG00000141002.17,TCF25,426987.2711
ENSG00000141012.11,GALNS,71332.47017
ENSG00000141013.13,GAS8,102577.7778
ENSG00000141026.5,MED9,74807.60294
ENSG00000141027.19,NCOR1,220085.1939
ENSG00000141028.6,CDRT15P1,29280.04651
ENSG00000141030.11,COPS3,438896.3908
ENSG00000141034.8,GID4,83957.42524
ENSG00000141040.13,ZNF287,32981.35712
ENSG00000141052.16,MYOCD,1679.192059
ENSG00000141068.12,KSR1,74625.55462
ENSG00000141076.16,CIRH1A,204119.2129
ENSG00000141084.9,RANBP10,125322.9326
ENSG00000141086.16,CTRL,1038.473014
ENSG00000141096.4,DPEP3,199.5932489
ENSG00000141098.11,GFOD2,106847.4619
ENSG00000141101.11,NOB1,1158916.771
ENSG00000141127.13,PRPSAP2,142853.0285
ENSG00000141161.10,UNC45B,0
ENSG00000141179.12,PCTP,141041.2116
ENSG00000141194.5,OR4D1,0
ENSG00000141198.12,TOM1L1,164378.1958
ENSG00000141200.7,KIF2B,0
ENSG00000141219.14,C17orf80,77135.27867
ENSG00000141232.4,TOB1,1432014.977
ENSG00000141252.18,VPS53,66721.9249
ENSG00000141255.11,SPATA22,0
ENSG00000141258.11,SGSM2,185003.8833
ENSG00000141279.14,NPEPPS,180785.3729
ENSG00000141293.14,SKAP1,128834.5779
ENSG00000141294.8,LRRC46,5713.179806
ENSG00000141295.12,SCRN2,341892.4129
ENSG00000141298.16,SSH2,48813.97378
ENSG00000141314.11,RHBDL3,18484.31453
ENSG00000141316.11,SPACA3,0
ENSG00000141337.11,ARSG,17610.50596
ENSG00000141338.12,ABCA8,2579.391683
ENSG00000141349.7,G6PC3,331356.8965
ENSG00000141367.10,CLTC,712656.4304
ENSG00000141371.11,C17orf64,340.1851151
ENSG00000141376.19,BCAS3,31729.96277
ENSG00000141378.14,PTRH2,144881.5392
ENSG00000141380.12,SS18,267994.9988
ENSG00000141384.10,TAF4B,45018.692
ENSG00000141385.8,AFG3L2,334493.9989
ENSG00000141391.12,SLMO1,62024.64047
ENSG00000141401.10,IMPA2,445847.5902
ENSG00000141404.14,GNAL,11875.90467
ENSG00000141424.11,SLC39A6,257835.5564
ENSG00000141425.16,RPRD1A,151960.6345
ENSG00000141428.15,C18orf21,153981.8445
ENSG00000141429.12,GALNT1,773342.3046
ENSG00000141431.8,ASXL3,8796.548247
ENSG00000141433.11,ADCYAP1,423.4209475
ENSG00000141434.10,MEP1B,1559.346405
ENSG00000141437.8,SLC25A52,610.7341567
ENSG00000141441.14,GAREM,84834.8318
ENSG00000141446.9,ESCO1,105264.9058
ENSG00000141447.15,OSBPL1A,84251.24132
ENSG00000141448.7,GATA6,431060.5025
ENSG00000141449.13,GREB1L,228.592041
ENSG00000141452.8,C18orf8,142602.0773
ENSG00000141456.13,PELP1,380303.8901
ENSG00000141458.11,NPC1,108848.4608
ENSG00000141469.15,SLC14A1,1200.251623
