Unnamed: 0,gene_name,sampl_1
ENSG00000205795.4,CYS1,4951.623172
ENSG00000205808.5,PPAPDC2,179909.8563
ENSG00000205809.8,KLRC2,0
ENSG00000205810.7,KLRC3,350.852941
ENSG00000205832.7,C16orf96,105.356834
ENSG00000205835.7,GMNC,0
ENSG00000205838.11,TTC23L,1220.827534
ENSG00000205846.3,CLEC6A,0
ENSG00000205853.9,RFPL3S,9000.651985
ENSG00000205856.3,C22orf42,195.9995992
ENSG00000205857.1,NANOGNB,0
ENSG00000205858.8,LRRC72,0
ENSG00000205863.8,C1QTNF9B,1236.277398
ENSG00000205864.1,KRTAP5-6,0
ENSG00000205867.3,KRTAP5-2,1441.070398
ENSG00000205869.2,KRTAP5-1,52592.18544
ENSG00000205882.7,DEFB134,0
ENSG00000205883.2,DEFB135,0
ENSG00000205884.2,DEFB136,0
ENSG00000205899.3,BHLHA9,893.0802136
ENSG00000205903.5,ZNF316,219930.877
ENSG00000205922.4,ONECUT3,60237.71283
ENSG00000205923.3,CEMP1,0
ENSG00000205927.4,OLIG2,120.1608521
ENSG00000205929.8,C21orf62,3322.29306
ENSG00000205937.10,RNPS1,433238.7062
ENSG00000205944.10,DAZ2,0
ENSG00000205978.5,NYNRIN,127390.6232
ENSG00000205981.5,DNAJC19,172635.6927
ENSG00000206013.2,IFITM5,547.2543156
ENSG00000206026.6,SMIM21,0
ENSG00000206043.6,C18orf63,0
ENSG00000206047.2,DEFA1,0
ENSG00000206052.9,DOK6,214.5409483
ENSG00000206053.11,HN1L,685687.6204
ENSG00000206069.5,TMEM211,46637.58884
ENSG00000206072.11,SERPINB11,0
ENSG00000206073.9,SERPINB4,0
ENSG00000206075.12,SERPINB5,1065590.707
ENSG00000206077.9,ZDHHC11B,27545.43541
ENSG00000206102.2,KRTAP19-8,0
ENSG00000206104.2,KRTAP20-3,0
ENSG00000206105.2,KRTAP20-4,0
ENSG00000206106.2,KRTAP22-2,0
ENSG00000206107.2,KRTAP27-1,0
ENSG00000206127.9,GOLGA8O,185.9552984
ENSG00000206150.3,RNASE13,751.9212999
ENSG00000206172.7,HBA1,5788.443252
ENSG00000206177.5,HBM,0
ENSG00000206181.5,TCEB3B,0
ENSG00000206190.10,ATP10A,1868.044699
ENSG00000206199.8,ANKUB1,61.59644844
ENSG00000206203.4,TSSK2,0
ENSG00000206260.3,PRR23A,0
ENSG00000206262.7,FOXL2NB,0
ENSG00000206344.6,HCG27,13346.12394
ENSG00000206384.9,COL6A6,82.87637373
ENSG00000206418.3,RAB12,155756.5197
ENSG00000206422.2,LRRC30,0
ENSG00000206432.4,TMEM200C,908.6952652
ENSG00000206483.5,TXNRD3NB,0
ENSG00000206503.10,HLA-A,18096377.92
ENSG00000206527.8,PTPLB,259160.6623
ENSG00000206530.7,CFAP44,63961.06821
ENSG00000206531.9,CD200R1L,0
ENSG00000206535.6,LNP1,27042.97716
ENSG00000206536.1,OR5K3,0
ENSG00000206538.6,VGLL3,870.0085889
ENSG00000206549.11,PRSS50,1361.200326
ENSG00000206557.5,TRIM71,46.37641639
ENSG00000206559.6,ZCWPW2,6121.686963
ENSG00000206560.9,ANKRD28,112023.9628
ENSG00000206561.11,COLQ,16400.58922
ENSG00000206562.10,METTL6,31579.4664
ENSG00000206579.8,XKR4,20.25542752
ENSG00000211445.10,GPX3,55775.30168
ENSG00000211448.10,DIO2,11824.31529
ENSG00000211450.8,C11orf31,463763.9627
ENSG00000211452.9,DIO1,3706.556837
ENSG00000211455.6,STK38L,185763.7814
ENSG00000211456.9,SACM1L,152630.9556
ENSG00000211460.10,TSN,534297.0421
ENSG00000211584.12,SLC48A1,170737.1188
ENSG00000212122.3,TSSK1B,0
ENSG00000212123.3,PRR22,74266.59231
ENSG00000212124.2,TAS2R19,2813.826581
ENSG00000212126.3,TAS2R50,402.7791763
ENSG00000212127.5,TAS2R14,10455.11904
ENSG00000212128.2,TAS2R13,738.1414349
ENSG00000212643.2,ZRSR1,0
ENSG00000212657.1,KRTAP16-1,0
ENSG00000212658.1,KRTAP29-1,0
ENSG00000212659.1,KRTAP9-6,0
ENSG00000212710.4,CTAGE1,0
ENSG00000212719.9,C17orf51,12138.55052
ENSG00000212721.3,KRTAP4-11,0
ENSG00000212722.7,KRTAP4-9,0
ENSG00000212724.3,KRTAP2-3,0
ENSG00000212725.3,KRTAP2-1,0
ENSG00000212747.4,FAM127C,4174.907553
ENSG00000212807.1,OR2A42,0
ENSG00000212864.3,RNF208,111727.4411
ENSG00000212899.2,KRTAP3-3,0
ENSG00000212900.2,KRTAP3-2,1721.278531
ENSG00000212901.3,KRTAP3-1,555.5574846
ENSG00000212916.4,MAP10,458.2243189
ENSG00000212933.1,KRTAP12-4,0
ENSG00000212935.1,KRTAP10-3,0
ENSG00000212938.3,KRTAP6-3,0
ENSG00000212993.4,POU5F1B,2855.524011
ENSG00000213015.7,ZNF580,175654.8117
ENSG00000213020.7,ZNF611,19609.28279
ENSG00000213022.5,KLK9,0
ENSG00000213023.8,SYT3,0
ENSG00000213024.9,NUP62,342563.0204
ENSG00000213029.3,SPHAR,0
ENSG00000213030.5,CGB8,0
ENSG00000213047.10,DENND1B,30781.2004
ENSG00000213064.8,SFT2D2,141211.4143
ENSG00000213066.10,FGFR1OP,39802.30926
ENSG00000213077.5,FAM106A,3178.441549
ENSG00000213079.8,SCAF8,175044.6995
ENSG00000213085.8,CFAP45,12735.49396
ENSG00000213088.8,ACKR1,7841.379976
ENSG00000213096.8,ZNF254,43552.28663
ENSG00000213123.9,TCTEX1D2,28446.6834
ENSG00000213139.6,CRYGS,39697.43625
ENSG00000213145.8,CRIP1,73424.13154
ENSG00000213160.8,KLHL23,157997.0594
ENSG00000213171.2,LINGO4,3218.418988
ENSG00000213185.5,FAM24B,56464.37051
ENSG00000213186.6,TRIM59,30214.83967
ENSG00000213190.3,MLLT11,19965.98616
ENSG00000213199.6,ASIC3,41186.6625
ENSG00000213203.2,GIMAP1,2576.589861
ENSG00000213204.7,C6orf165,8101.224226
ENSG00000213213.12,CCDC183,117409.3146
ENSG00000213214.4,ARHGEF35,93280.40982
ENSG00000213218.8,CSH2,0
ENSG00000213221.4,DNLZ,6149.300402
ENSG00000213231.11,TCL1B,0
ENSG00000213240.8,NOTCH2NL,0
ENSG00000213246.5,SUPT4H1,737750.4105
ENSG00000213265.7,TSGA13,178.2997682
ENSG00000213281.4,NRAS,348097.5349
ENSG00000213297.7,ZNF625-ZNF20,0
ENSG00000213316.8,LTC4S,0
ENSG00000213337.7,ANKRD39,48288.16016
ENSG00000213339.7,QTRT1,650318.0987
ENSG00000213341.9,CHUK,77265.23172
ENSG00000213347.9,MXD3,79399.23227
ENSG00000213366.11,GSTM2,18292.07756
ENSG00000213380.12,COG8,79582.67752
ENSG00000213390.9,ARHGAP19,35986.91846
ENSG00000213397.9,HAUS7,16545.61637
ENSG00000213398.6,LCAT,74418.24781
ENSG00000213401.7,MAGEA12,0
ENSG00000213402.2,PTPRCAP,0
ENSG00000213413.2,PVRIG,3045.205466
ENSG00000213416.3,KRTAP4-12,0
ENSG00000213417.3,KRTAP2-4,0
ENSG00000213420.6,GPC2,21990.8171
ENSG00000213424.7,KRT222,127.0997716
ENSG00000213445.7,SIPA1,85929.65803
ENSG00000213462.4,ERV3-1,28002.575
ENSG00000213463.4,SYNJ2BP,177014.3159
ENSG00000213465.6,ARL2,411089.8791
ENSG00000213512.1,GBP7,1313.05355
ENSG00000213516.8,RBMXL1,64134.28992
ENSG00000213523.8,SRA1,190311.4116
ENSG00000213533.10,TMEM110,6748.132797
ENSG00000213551.4,DNAJC9,134938.6621
ENSG00000213563.5,C8orf82,185619.3272
ENSG00000213578.5,CPLX3,0
ENSG00000213585.9,VDAC1,3566435.786
ENSG00000213588.5,ZBTB9,400.9082711
ENSG00000213593.8,TMX2,614211.3441
ENSG00000213599.8,SLX1A-SULT1A3,1222.925281
ENSG00000213614.8,HEXA,161609.9145
ENSG00000213619.8,NDUFS3,498370.6375
ENSG00000213625.7,LEPROT,394011.4035
ENSG00000213626.10,LBH,77891.36442
ENSG00000213638.5,ADAT3,70400.83055
ENSG00000213639.8,PPP1CB,833039.6402
ENSG00000213648.9,SULT1A4,203.5266176
ENSG00000213654.8,GPSM3,161633.0675
ENSG00000213658.9,LAT,5182.486016
ENSG00000213672.6,NCKIPSD,245471.0748
ENSG00000213676.9,ATF6B,888755.3628
ENSG00000213689.8,TREX1,0
ENSG00000213694.3,S1PR3,3634.858914
ENSG00000213699.7,SLC35F6,264975.4345
ENSG00000213714.1,FAM209B,3482.240717
ENSG00000213719.7,CLIC1,6829616.631
ENSG00000213722.7,DDAH2,835711.2461
ENSG00000213741.7,RPS29,1035953.147
ENSG00000213759.7,UGT2B11,650.6933382
ENSG00000213760.9,ATP6V1G2,3189.215649
ENSG00000213762.9,ZNF134,1411.059785
ENSG00000213780.9,GTF2H4,30640.65982
ENSG00000213782.6,DDX47,12546.89101
ENSG00000213799.9,ZNF845,41254.51795
ENSG00000213809.7,KLRK1,1196.373791
ENSG00000213822.6,CEACAM18,1637.313725
ENSG00000213853.8,EMP2,318416.3894
ENSG00000213859.4,KCTD11,216546.5271
ENSG00000213865.6,C8orf44,59813.91361
ENSG00000213886.3,UBD,47799.92065
ENSG00000213889.9,PPM1N,35405.71523
ENSG00000213892.9,CEACAM16,5206.311327
ENSG00000213901.9,SLC23A3,35680.79901
ENSG00000213903.7,LTB4R,100040.7853
ENSG00000213906.8,LTB4R2,35008.02615
ENSG00000213918.9,DNASE1,70101.84635
ENSG00000213920.7,MDP1,29306.6938
ENSG00000213921.6,LEUTX,0
ENSG00000213923.9,CSNK1E,723199.0285
ENSG00000213927.3,CCL27,399.5825162
ENSG00000213928.7,IRF9,51382.47795
ENSG00000213930.10,GALT,160124.6011
ENSG00000213931.4,HBE1,0
ENSG00000213934.5,HBG1,0
ENSG00000213937.3,CLDN9,10413.31529
ENSG00000213949.7,ITGA1,13906.14306
ENSG00000213965.3,NUDT19,196706.1094
ENSG00000213967.9,ZNF726,1537.080654
ENSG00000213973.7,ZNF99,0
ENSG00000213977.6,TAX1BP3,840506.6543
ENSG00000213983.10,AP1G2,363418.1259
ENSG00000213988.8,ZNF90,881.7056596
ENSG00000213995.10,CARKD,528974.8297
ENSG00000213996.11,TM6SF2,6442.994137
ENSG00000213999.14,MEF2B,10461.79679
ENSG00000214013.8,GANC,38792.40743
ENSG00000214021.14,TTLL3,156992.5588
ENSG00000214022.10,REPIN1,1010283.496
ENSG00000214026.9,MRPL23,371369.17
ENSG00000214029.4,ZNF891,14151.34861
ENSG00000214042.1,IFNA7,0
ENSG00000214046.7,SMIM7,154019.5455
ENSG00000214050.6,FBXO16,17238.7865
ENSG00000214063.9,TSPAN4,29582.65137
ENSG00000214078.10,CPNE1,1047248.185
ENSG00000214087.7,ARL16,116320.5168
ENSG00000214097.4,SMCO1,215.6205441
ENSG00000214102.6,WEE2,394.7525413
ENSG00000214107.6,MAGEB1,0
ENSG00000214113.9,LYRM4,64961.63142
ENSG00000214114.7,MYCBP,251819.8207
ENSG00000214128.9,TMEM213,251.0570391
ENSG00000214140.9,PRCD,1062.942218
ENSG00000214160.8,ALG3,448824.3708
ENSG00000214189.7,ZNF788,3901.008972
ENSG00000214193.8,SH3D21,178162.7157
ENSG00000214212.7,C19orf38,28310.35744
ENSG00000214215.3,C12orf74,1190.145308
ENSG00000214216.9,IQCJ,0
ENSG00000214226.7,C17orf67,20891.03612
ENSG00000214253.7,FIS1,947148.1355
ENSG00000214265.10,SNURF,253.3202367
ENSG00000214274.8,ANG,691484.53
ENSG00000214285.2,NPS,0
ENSG00000214290.6,COLCA2,206453.543
ENSG00000214300.7,SPDYE3,31200.51717
ENSG00000214309.4,MBLAC1,48200.18151
ENSG00000214324.4,C3orf56,0
ENSG00000214336.4,FOXI3,574.5779976
ENSG00000214338.9,SOGA3,93.12813325
ENSG00000214357.7,NEURL1B,146904.0489
ENSG00000214360.4,EFCAB9,0
ENSG00000214367.6,HAUS3,56709.39301
ENSG00000214376.5,VSTM5,21975.48117
ENSG00000214402.6,LCNL1,99.40256079
ENSG00000214413.6,BBIP1,36511.99468
ENSG00000214414.8,TRIM77,0
ENSG00000214415.3,GNAT3,2432.661117
ENSG00000214435.6,AS3MT,167.5454144
ENSG00000214447.4,FAM187A,0
ENSG00000214456.7,PLIN5,11627.47778
ENSG00000214491.7,SEC14L6,474.9754438
ENSG00000214510.8,SPINK13,686.1655474
ENSG00000214511.3,HIGD1C,1085.658157
ENSG00000214513.3,NOTO,0
ENSG00000214517.7,PPME1,132936.9695
ENSG00000214518.3,KRTAP2-2,0
ENSG00000214530.6,STARD10,942985.0337
ENSG00000214562.12,NUTM2D,3171.489577
ENSG00000214575.8,CPEB1,49.02972323
ENSG00000214595.10,EML6,8013.144573
ENSG00000214642.1,DEFB113,0
ENSG00000214643.5,DEFB133,0
ENSG00000214652.5,ZNF727,0
ENSG00000214655.9,ZSWIM8,140489.0526
ENSG00000214681.3,IQCF5,0
ENSG00000214686.4,IQCF6,0
ENSG00000214688.4,C10orf105,81.63339609
ENSG00000214694.9,ARHGEF33,807.025672
ENSG00000214700.5,C12orf71,1262.630647
ENSG00000214706.9,IFRD2,490670.1065
ENSG00000214711.8,CAPN14,3110.651337
ENSG00000214717.8,ZBED1,370082.4861
ENSG00000214732.2,RP1-139D8.6,0
ENSG00000214736.6,TOMM6,0
ENSG00000214753.2,HNRNPUL2,260021.9999
ENSG00000214756.6,METTL12,30983.01356
ENSG00000214782.6,MS4A18,281.0740937
ENSG00000214787.7,MS4A4E,258.5232197
ENSG00000214814.5,FER1L6,99331.80743
ENSG00000214819.1,CDRT15L2,0
ENSG00000214827.8,MTCP1,11584.9529
ENSG00000214842.5,RAD51AP2,3136.572533
ENSG00000214860.4,EVPLL,4483.627195
ENSG00000214866.6,DCDC2C,0
ENSG00000214872.7,SMTNL1,1221.28313
ENSG00000214891.7,TRIM64C,0
ENSG00000214929.3,SPATA31D1,0
ENSG00000214940.7,NPIPA8,0
ENSG00000214941.6,ZSWIM7,179904.8841
ENSG00000214943.3,GPR33,0
ENSG00000214944.8,ARHGEF28,83614.65644
ENSG00000214946.12,TBC1D26,300.0217328
ENSG00000214954.7,LRRC69,8698.764934
ENSG00000214960.8,ISPD,5618.095977
ENSG00000214967.5,NPIPA7,287.4940588
ENSG00000214978.7,RP11-477N12.3,0
ENSG00000215009.5,ACSM4,162.607661
ENSG00000215012.7,C22orf29,169803.1277
ENSG00000215018.8,COL28A1,5902.640898
ENSG00000215021.7,PHB2,2037911.127
ENSG00000215029.7,TCP11X2,0
ENSG00000215041.8,NEURL4,132323.0779
ENSG00000215045.7,GRID2IP,13542.88958
ENSG00000215113.6,CXorf49B,0
ENSG00000215114.6,UBXN2B,83843.82854
ENSG00000215115.6,CXorf49,0
ENSG00000215126.9,CBWD7,5890.737496
ENSG00000215131.9,C16orf90,0
ENSG00000215182.8,MUC5AC,55541.42012
ENSG00000215183.4,MSMP,0
ENSG00000215186.6,GOLGA6B,0
ENSG00000215187.8,FAM166B,14091.39975
ENSG00000215193.11,PEX26,84875.99106
ENSG00000215203.2,GRXCR1,0
ENSG00000215217.5,C5orf49,168.8801578
ENSG00000215218.3,UBE2QL1,186.6014252
ENSG00000215251.3,FASTKD5,186534.1279
ENSG00000215252.10,GOLGA8B,37914.80643
ENSG00000215262.6,KCNU1,507.4063698
ENSG00000215269.5,GAGE12G,0
ENSG00000215271.7,HOMEZ,136030.7699
ENSG00000215274.5,GAGE10,0
ENSG00000215277.7,RNF212B,978.094163
ENSG00000215301.8,DDX3X,718843.5925
ENSG00000215305.8,VPS16,286040.2652
ENSG00000215343.6,ZNF705D,0
ENSG00000215356.4,ZNF705B,0
ENSG00000215372.6,ZNF705G,0
ENSG00000215375.5,MYL5,82520.61173
ENSG00000215397.3,SCRT2,0
ENSG00000215421.8,ZNF407,17842.5558
ENSG00000215440.10,NPEPL1,66207.38718
ENSG00000215454.5,KRTAP10-4,0
ENSG00000215455.4,KRTAP10-1,0
ENSG00000215472.8,RPL17-C18orf32,267.2721807
ENSG00000215474.5,SKOR2,0
ENSG00000215475.4,SIAH3,57.07512772
ENSG00000215529.11,EFCAB8,266.3883441
ENSG00000215545.1,DEFB116,0
ENSG00000215547.1,DEFB115,0
ENSG00000215568.6,GAB4,0
ENSG00000215595.1,C20orf202,3766.638183
ENSG00000215612.6,HMX1,0
ENSG00000215644.8,GCGR,248.5524075
ENSG00000215695.1,RSC1A1,0
ENSG00000215704.8,CELA2B,1382.220921
ENSG00000215712.9,TMEM242,92628.80282
ENSG00000215717.5,TMEM167B,217944.5696
ENSG00000215784.5,FAM72D,4200.867504
ENSG00000215788.8,TNFRSF25,125110.3261
ENSG00000215790.5,SLC35E2,14808.05795
ENSG00000215845.9,TSTD1,1081844.895
ENSG00000215853.3,RPTN,0
ENSG00000215883.8,CYB5RL,23556.22486
ENSG00000215906.7,LACTBL1,0
ENSG00000215910.6,C1orf167,61.97556183
ENSG00000215912.10,TTC34,5734.483188
ENSG00000215915.8,ATAD3C,6179.459194
ENSG00000216490.3,IFI30,1298.76397
ENSG00000216588.7,IGSF23,2990.19433
ENSG00000216649.3,GAGE12E,0
ENSG00000216937.10,CCDC7,8706.82578
ENSG00000217128.10,FNIP1,72421.13621
ENSG00000217236.1,SP9,788.526187
ENSG00000217442.3,SYCE3,13567.29857
ENSG00000217555.11,CKLF,189073.7736
ENSG00000217930.6,PAM16,200121.9239
ENSG00000218336.6,TENM3,67.2194887
ENSG00000218739.8,CEBPZOS,254973.4505
ENSG00000218819.4,TDRD15,0
ENSG00000218823.1,PAPOLB,0
ENSG00000218891.4,ZNF579,132319.2055
ENSG00000219073.6,CELA3B,2352.37676
ENSG00000219200.9,RNASEK,85328.8473
ENSG00000219435.4,TEX40,1167.475873
ENSG00000219438.7,FAM19A5,5966.158615
ENSG00000219481.9,NBPF1,41986.39792
ENSG00000219607.3,PPP1R3G,22572.70705
ENSG00000219626.7,FAM228B,23842.29868
ENSG00000220008.3,LINGO3,359.4637897
ENSG00000220201.6,ZGLP1,22036.04708
ENSG00000220205.7,VAMP2,219753.755
ENSG00000221813.3,OR6B1,0
ENSG00000221818.7,EBF2,2731.86385
ENSG00000221821.3,C6orf226,132800.3806
ENSG00000221823.9,PPP3R1,330918.4847
ENSG00000221826.8,PSG3,0
ENSG00000221829.8,FANCG,154580.7187
ENSG00000221836.2,OR2A5,0
ENSG00000221837.5,KRTAP10-9,0
ENSG00000221838.8,AP4M1,142533.6729
ENSG00000221840.3,OR4A5,0
ENSG00000221843.3,C2orf16,6237.586857
ENSG00000221852.4,KRTAP1-5,342.2083061
ENSG00000221855.1,TAS2R41,435.9081995
ENSG00000221858.2,OR2A12,0
ENSG00000221859.2,KRTAP10-10,0
ENSG00000221864.4,KRTAP12-2,0
ENSG00000221866.8,PLXNA4,836.4580989
ENSG00000221867.7,MAGEA3,0
ENSG00000221869.4,CEBPD,172910.2525
ENSG00000221870.2,TMEM257,0
ENSG00000221874.4,ZNF321P,1286.834429
ENSG00000221878.9,PSG7,0
ENSG00000221880.3,KRTAP1-3,0
ENSG00000221882.2,OR3A2,0
ENSG00000221883.2,ARIH2OS,23188.78862
ENSG00000221886.3,ZBED8,51225.24909
ENSG00000221887.5,HMSD,2344.947259
ENSG00000221888.3,OR1C1,852.4427012
ENSG00000221890.2,NPTXR,2089.103612
ENSG00000221900.5,POM121L12,0
ENSG00000221909.2,FAM200A,99916.51264
ENSG00000221910.2,OR2F2,0
ENSG00000221914.7,PPP2R2A,183323.0435
ENSG00000221916.3,C19orf73,66588.49286
ENSG00000221923.7,ZNF880,2382.667889
ENSG00000221926.10,TRIM16,190820.2055
ENSG00000221931.2,OR6X1,380.6986544
ENSG00000221932.6,HEPN1,0
ENSG00000221933.2,OR2A25,397.2181226
ENSG00000221937.4,TAS2R40,0
ENSG00000221938.3,OR2A14,283.2483659
ENSG00000221944.4,TIGD1,73804.48907
ENSG00000221946.6,FXYD7,448.7790265
ENSG00000221947.6,XKR9,5776.090621
ENSG00000221954.2,OR4C12,0
ENSG00000221955.9,SLC12A8,158198.6239
ENSG00000221961.3,PRR21,0
ENSG00000221962.4,TMEM14E,1065.553377
ENSG00000221963.5,APOL6,181630.6848
ENSG00000221968.7,FADS3,21155.04189
ENSG00000221970.1,OR2A1,0
ENSG00000221972.3,C3orf36,3863.589221
ENSG00000221977.1,OR4E2,0
ENSG00000221978.10,CCNL2,707656.5528
ENSG00000221983.6,UBA52,2934039.578
ENSG00000221986.5,MYBPHL,1125.710387
ENSG00000221988.11,PPT2,80144.8361
ENSG00000221989.2,OR2A2,0
ENSG00000221994.9,ZNF630,27830.77007
ENSG00000221995.5,TIAF1,15999.47262
ENSG00000222009.7,BTBD19,21855.34735
ENSG00000222011.7,FAM185A,37340.8324
ENSG00000222014.5,RAB6C,130.985098
ENSG00000222018.1,C21orf140,0
ENSG00000222028.3,PSMB11,0
ENSG00000222036.6,POTEG,0
ENSG00000222038.3,POTEJ,238.1195249
ENSG00000222046.2,DCDC2B,9051.217445
ENSG00000222047.7,C10orf55,1441.930225
ENSG00000223417.7,TRIM49D1,0
ENSG00000223443.2,USP17L2,0
ENSG00000223496.2,EXOSC6,171648.1799
ENSG00000223501.7,VPS52,385605.3807
ENSG00000223510.5,CDRT15,4653.417955
ENSG00000223547.8,ZNF844,47639.89351
ENSG00000223569.4,USP17L15,0
ENSG00000223572.8,CKMT1A,128775.3301
ENSG00000223601.2,EBLN1,0
ENSG00000223609.6,HBD,1517.059045
ENSG00000223614.3,ZNF735,0
ENSG00000223638.3,RFPL4A,389.1586245
ENSG00000223802.6,CERS1,107.3219228
ENSG00000223865.9,HLA-DPB1,90051.66823
ENSG00000223953.4,C1QTNF5,0
ENSG00000224051.5,CPTP,417907.0327
ENSG00000224089.3,CT47A10,0
ENSG00000224383.6,PRR29,4181.435196
ENSG00000224389.7,C4B,2999.901116
ENSG00000224420.3,ADM5,31415.83797
ENSG00000224470.6,ATXN1L,103076.0102
ENSG00000224531.5,SMIM13,78528.19265
ENSG00000224586.5,GPX5,201.1883998
ENSG00000224659.2,GAGE12J,0
ENSG00000224689.6,ZNF812,360.7516134
ENSG00000224712.9,NPIPA3,1104.513281
ENSG00000224877.3,C17orf89,343357.5391
ENSG00000224902.5,GAGE12H,0
ENSG00000224916.7,APOC4-APOC2,660.6547452
ENSG00000224940.7,PRRT4,546.8085478
ENSG00000224982.3,TMEM233,640.1449083
ENSG00000225190.7,PLEKHM1,155388.219
ENSG00000225327.3,USP17L3,0
ENSG00000225362.7,CT62,848.2537936
ENSG00000225526.4,MKRN2OS,78397.69643
ENSG00000225556.1,C2CD4D,35303.3541
ENSG00000225614.2,ZNF469,1212.551144
ENSG00000225663.6,FAM195B,231225.0827
ENSG00000225697.9,SLC26A6,464084.0251
ENSG00000225781.1,OR6V1,0
ENSG00000225805.4,CTD-2313N18.7,11345.89229
ENSG00000225828.1,FAM229A,68097.28781
ENSG00000225830.9,ERCC6,27020.65411
ENSG00000225899.6,FRG2B,0
ENSG00000225921.5,NOL7,708804.9634
ENSG00000225932.3,CTAGE4,1245.067006
ENSG00000225940.4,AC022431.2,0
ENSG00000225950.6,NTF4,1031.256121
ENSG00000225968.6,ELFN1,3875.898446
ENSG00000225973.3,PIGBOS1,198518.4535
ENSG00000226023.5,CT47A6,0
ENSG00000226124.5,FTCDNL1,20228.20088
ENSG00000226174.5,TEX22,21154.07024
ENSG00000226288.1,OR52I2,361.2369294
ENSG00000226321.5,AC104809.3,67.37691139
ENSG00000226372.2,DCAF8L1,0
ENSG00000226430.5,USP17L7,0
ENSG00000226479.3,TMEM185B,232859.6646
ENSG00000226600.3,CT47A9,0
ENSG00000226650.5,KIF4B,276.0021766
ENSG00000226685.4,CT47A12,0
ENSG00000226742.3,HSBP1L1,241745.8675
ENSG00000226761.3,TAS2R46,0
ENSG00000226763.4,SRRM5,10151.58784
ENSG00000226784.2,PGAM4,2106.034909
ENSG00000226887.6,ERVMER34-1,13732.23093
ENSG00000226929.3,CT47A11,0
ENSG00000226941.6,RBMY1J,0
ENSG00000226979.7,LTA,2318.820819
ENSG00000227057.6,WDR46,507643.9956
ENSG00000227059.5,ANHX,0
ENSG00000227124.7,ZNF717,32182.47239
ENSG00000227140.3,USP17L5,0
ENSG00000227151.4,PRR20D,0
ENSG00000227152.5,OR2T7,0
ENSG00000227234.1,SPANXB2,0
ENSG00000227268.3,KLLN,10641.58217
ENSG00000227345.7,PARG,93136.30398
ENSG00000227471.7,AKR1B15,4118.644209
ENSG00000227488.2,GAGE12D,0
ENSG00000227500.8,SCAMP4,232410.4783
ENSG00000227507.2,LTB,37785.14749
ENSG00000227551.1,USP17L12,0
ENSG00000227729.3,RD3L,0
ENSG00000227868.5,C1orf234,5509.13767
ENSG00000228049.6,POLR2J2,0
ENSG00000228075.4,BOD1L2,0
ENSG00000228083.2,IFNA14,0
ENSG00000228144.2,RP11-745O10.4,0
ENSG00000228146.5,CASP16,3524.905277
ENSG00000228198.2,OR2M3,0
ENSG00000228278.3,ORM2,5829.698605
ENSG00000228300.12,C19orf24,483959.4754
ENSG00000228474.4,OST4,4630560.044
ENSG00000228517.2,CT47A7,0
ENSG00000228567.3,VN1R4,0
ENSG00000228570.6,NUTM2E,0
ENSG00000228594.3,C1orf233,174634.2328
ENSG00000228607.2,CLDN25,0
ENSG00000228672.3,PROB1,27208.43323
ENSG00000228696.7,ARL17B,3914.184932
ENSG00000228716.5,DHFR,88156.47656
ENSG00000228727.7,SAPCD1,26386.30442
ENSG00000228836.7,CT45A5,0
ENSG00000228856.3,USP17L30,0
ENSG00000228927.8,TSPY3,0
ENSG00000229117.7,RPL41,6058716.911
ENSG00000229183.7,PGA4,0
ENSG00000229292.1,RFPL4AL1,0
ENSG00000229314.5,ORM1,31292.49982
ENSG00000229415.8,SFTA3,129.5943296
ENSG00000229453.2,SPINK8,0
ENSG00000229474.5,PATL2,9877.418493
ENSG00000229544.8,NKX1-2,0
ENSG00000229549.7,TSPY8,0
ENSG00000229571.5,PRAMEF26,0
ENSG00000229579.4,USP17L26,0
ENSG00000229637.3,PRAC2,25135.38239
ENSG00000229665.7,PRR20C,0
ENSG00000229676.2,ZNF492,284.6495946
ENSG00000229809.7,ZNF688,129374.3236
ENSG00000229833.8,PET100,246566.1714
ENSG00000229859.7,PGA3,0
ENSG00000229924.3,FAM90A26,0
ENSG00000229937.5,PRPS1L1,0
ENSG00000229972.6,IQCF3,0
ENSG00000230031.9,POTEB2,0
ENSG00000230062.5,ANKRD66,0
ENSG00000230124.5,LHX4-AS1,134688.6702
ENSG00000230178.1,OR4F3,0
ENSG00000230301.4,OR5H6,0
ENSG00000230347.4,CT47A8,0
ENSG00000230430.4,USP17L25,0
ENSG00000230453.8,ANKRD18B,1237.839367
ENSG00000230510.5,PPP5D1,1412.516838
ENSG00000230522.4,MBD3L2,0
ENSG00000230549.3,USP17L1,0
ENSG00000230594.3,CT47A4,0
ENSG00000230657.5,PRB4,0
ENSG00000230667.5,SETSIP,2215.50702
ENSG00000230778.1,ANKRD63,0
ENSG00000230797.2,YY2,7788.14168
ENSG00000230873.7,STMND1,3913.191165
ENSG00000230989.5,HSBP1,248602.4963
ENSG00000231051.3,USP17L28,0
ENSG00000231068.1,KRTAP21-3,0
ENSG00000231122.4,FAM25E,0
ENSG00000231192.1,OR5H1,0
ENSG00000231213.5,PLSCR5,0
ENSG00000231256.6,C17orf105,0
ENSG00000231274.5,SBK3,1589.917801
ENSG00000231389.6,HLA-DPA1,25506.54492
ENSG00000231396.2,USP17L10,0
ENSG00000231500.5,RPS18,30014688.28
ENSG00000231637.3,USP17L29,0
