ENSG00000000003.13	TSPAN6
ENSG00000140403.11	DNAJA4
ENSG00000140406.3	MESDC1
ENSG00000140416.18	TPM1
ENSG00000140443.12	IGF1R
ENSG00000140450.8	ARRDC4
ENSG00000140451.11	PIF1
ENSG00000140455.15	USP3
ENSG00000140459.16	CYP11A1
ENSG00000140463.12	BBS4
ENSG00000140464.18	PML
ENSG00000140465.12	CYP1A1
ENSG00000140470.12	ADAMTS17
ENSG00000140471.15	LINS
ENSG00000140474.11	ULK3
ENSG00000140478.13	GOLGA6D
ENSG00000140479.15	PCSK6
ENSG00000140481.12	CCDC33
ENSG00000140488.13	CELF6
ENSG00000140497.15	SCAMP2
ENSG00000140505.6	CYP1A2
ENSG00000140506.15	LMAN1L
ENSG00000140511.10	HAPLN3
ENSG00000140519.11	RHCG
ENSG00000140521.10	POLG
ENSG00000140522.10	RLBP1
ENSG00000140525.16	FANCI
ENSG00000140526.15	ABHD2
ENSG00000140527.13	WDR93
ENSG00000140534.12	TICRR
ENSG00000140538.15	NTRK3
ENSG00000140543.12	DET1
ENSG00000140545.13	MFGE8
ENSG00000140548.8	ZNF710
ENSG00000140553.15	UNC45A
ENSG00000140557.10	ST8SIA2
ENSG00000140563.13	MCTP2
ENSG00000140564.9	FURIN
ENSG00000140575.11	IQGAP1
ENSG00000140577.14	CRTC3
ENSG00000140598.12	EFTUD1
ENSG00000140600.15	SH3GL3
ENSG00000140612.12	SEC11A
ENSG00000140623.12	12-Sep
ENSG00000140632.15	GLYR1
ENSG00000140650.10	PMM2
ENSG00000140675.11	SLC5A2
ENSG00000140678.15	ITGAX
ENSG00000140682.17	TGFB1I1
ENSG00000140688.15	C16orf58
ENSG00000140691.15	ARMC5
ENSG00000140694.15	PARN
ENSG00000140718.17	FTO
ENSG00000140740.9	UQCRC2
ENSG00000140743.6	CDR2
ENSG00000140749.8	IGSF6
ENSG00000140750.15	ARHGAP17
ENSG00000140795.11	MYLK3
ENSG00000140798.14	ABCC12
ENSG00000140807.5	NKD1
ENSG00000140829.10	DHX38
ENSG00000140830.7	TXNL4B
ENSG00000140832.8	MARVELD3
ENSG00000140835.9	CHST4
ENSG00000140836.13	ZFHX3
ENSG00000140839.10	CLEC18B
ENSG00000140848.15	CPNE2
ENSG00000140853.14	NLRC5
ENSG00000140854.11	KATNB1
ENSG00000140859.14	KIFC3
ENSG00000140873.14	ADAMTS18
ENSG00000140876.10	NUDT7
ENSG00000140905.8	GCSH
ENSG00000140931.18	CMTM3
ENSG00000140932.8	CMTM2
ENSG00000140937.12	CDH11
ENSG00000140939.13	NOL3
ENSG00000140941.11	MAP1LC3B
ENSG00000140943.15	MBTPS1
ENSG00000140945.14	CDH13
ENSG00000140948.10	ZCCHC14
ENSG00000140950.14	TLDC1
ENSG00000140955.9	ADAD2
ENSG00000140961.11	OSGIN1
ENSG00000140968.9	IRF8
ENSG00000140983.12	RHOT2
ENSG00000140986.7	RPL3L
ENSG00000140987.18	ZSCAN32
ENSG00000140988.14	RPS2
ENSG00000140990.13	NDUFB10
ENSG00000140992.17	PDPK1
ENSG00000140993.9	TIGD7
ENSG00000140995.15	DEF8
ENSG00000141002.17	TCF25
ENSG00000141012.11	GALNS
ENSG00000141013.13	GAS8
ENSG00000141026.5	MED9
ENSG00000141027.19	NCOR1
ENSG00000141030.11	COPS3
ENSG00000141034.8	GID4
ENSG00000141040.13	ZNF287
ENSG00000141052.16	MYOCD
ENSG00000141068.12	KSR1
ENSG00000141076.16	CIRH1A
ENSG00000141084.9	RANBP10
ENSG00000141086.16	CTRL
ENSG00000141096.4	DPEP3
ENSG00000141098.11	GFOD2
ENSG00000141101.11	NOB1
ENSG00000141127.13	PRPSAP2
ENSG00000141161.10	UNC45B
ENSG00000141179.12	PCTP
ENSG00000141194.5	OR4D1
ENSG00000141198.12	TOM1L1
ENSG00000141200.7	KIF2B
ENSG00000141219.14	C17orf80
ENSG00000141232.4	TOB1
ENSG00000141252.18	VPS53
ENSG00000141255.11	SPATA22
ENSG00000141258.11	SGSM2
ENSG00000141279.14	NPEPPS
ENSG00000141293.14	SKAP1
ENSG00000141294.8	LRRC46
ENSG00000141295.12	SCRN2
ENSG00000141298.16	SSH2
ENSG00000141314.11	RHBDL3
ENSG00000141316.11	SPACA3
ENSG00000141337.11	ARSG
ENSG00000141338.12	ABCA8
ENSG00000141349.7	G6PC3
ENSG00000141367.10	CLTC
ENSG00000141371.11	C17orf64
ENSG00000141376.19	BCAS3
ENSG00000141378.14	PTRH2
ENSG00000141380.12	SS18
ENSG00000141384.10	TAF4B
ENSG00000141385.8	AFG3L2
ENSG00000141391.12	SLMO1
ENSG00000141401.10	IMPA2
ENSG00000141404.14	GNAL
ENSG00000141424.11	SLC39A6
ENSG00000141425.16	RPRD1A
ENSG00000141428.15	C18orf21
ENSG00000141429.12	GALNT1
ENSG00000141431.8	ASXL3
ENSG00000141433.11	ADCYAP1
ENSG00000141434.10	MEP1B
ENSG00000141437.8	SLC25A52
ENSG00000141441.14	GAREM
ENSG00000141446.9	ESCO1
ENSG00000141447.15	OSBPL1A
ENSG00000141448.7	GATA6
ENSG00000141449.13	GREB1L
ENSG00000141452.8	C18orf8
ENSG00000141456.13	PELP1
ENSG00000141458.11	NPC1
ENSG00000141469.15	SLC14A1
ENSG00000141480.16	ARRB2
ENSG00000141485.14	SLC13A5
ENSG00000141497.12	ZMYND15
ENSG00000141499.15	WRAP53
ENSG00000141503.14	MINK1
ENSG00000141504.10	SAT2
ENSG00000141505.10	ASGR1
ENSG00000141506.12	PIK3R5
ENSG00000141510.14	TP53
ENSG00000141519.13	CCDC40
ENSG00000141522.10	ARHGDIA
ENSG00000141524.14	TMC6
ENSG00000141526.13	SLC16A3
ENSG00000141527.15	CARD14
ENSG00000141540.9	TTYH2
ENSG00000141542.9	RAB40B
ENSG00000141543.8	EIF4A3
ENSG00000141551.13	CSNK1D
ENSG00000141552.16	ANAPC11
ENSG00000141556.19	TBCD
ENSG00000141560.13	FN3KRP
ENSG00000141562.16	NARF
ENSG00000141564.12	RPTOR
ENSG00000141568.18	FOXK2
ENSG00000141569.9	TRIM65
ENSG00000141570.9	CBX8
ENSG00000141574.6	SECTM1
ENSG00000141576.13	RNF157
ENSG00000141577.12	CEP131
ENSG00000141579.6	ZNF750
ENSG00000141580.14	WDR45B
ENSG00000141582.13	CBX4
ENSG00000141622.12	RNF165
ENSG00000141627.12	DYM
ENSG00000141639.10	MAPK4
ENSG00000141642.7	ELAC1
ENSG00000141644.16	MBD1
ENSG00000141646.12	SMAD4
ENSG00000141655.14	TNFRSF11A
ENSG00000141664.8	ZCCHC2
ENSG00000141665.10	FBXO15
ENSG00000141668.8	CBLN2
ENSG00000141682.11	PMAIP1
ENSG00000141696.11	P3H4
ENSG00000141698.15	NT5C3B
ENSG00000141699.9	FAM134C
ENSG00000141736.12	ERBB2
ENSG00000141738.12	GRB7
ENSG00000141741.10	MIEN1
ENSG00000141744.3	PNMT
ENSG00000141748.11	ARL5C
ENSG00000141750.6	STAC2
ENSG00000141753.6	IGFBP4
ENSG00000141756.17	FKBP10
ENSG00000141759.13	TXNL4A
ENSG00000141837.17	CACNA1A
ENSG00000141854.6	CTB-55O6.8
ENSG00000141858.10	SAMD1
ENSG00000141867.16	BRD4
ENSG00000141873.9	SLC39A3
ENSG00000141905.16	NFIC
ENSG00000141933.8	TPGS1
ENSG00000141934.8	PPAP2C
ENSG00000141946.1	ZIM3
ENSG00000141956.12	PRDM15
ENSG00000141959.15	PFKL
ENSG00000141965.4	FEM1A
ENSG00000141968.6	VAV1
ENSG00000141971.11	MVB12A
ENSG00000141977.8	CIB3
ENSG00000141979.4	CTD-3222D19.2
ENSG00000141985.8	SH3GL1
ENSG00000141994.14	DUS3L
ENSG00000142002.15	DPP9
ENSG00000142025.14	DMRTC2
ENSG00000142039.3	CCDC97
ENSG00000142046.13	TMEM91
ENSG00000142065.12	ZFP14
ENSG00000142082.13	SIRT3
ENSG00000142089.14	IFITM3
ENSG00000142102.14	ATHL1
ENSG00000142149.7	HUNK
ENSG00000142156.13	COL6A1
ENSG00000142166.11	IFNAR1
ENSG00000142168.13	SOD1
ENSG00000142173.13	COL6A2
ENSG00000142178.7	SIK1
ENSG00000142182.7	DNMT3L
ENSG00000142185.15	TRPM2
ENSG00000142186.15	SCYL1
ENSG00000142188.15	TMEM50B
ENSG00000142192.19	APP
ENSG00000142197.11	DOPEY2
ENSG00000142207.6	URB1
ENSG00000142208.14	AKT1
ENSG00000142224.14	IL19
ENSG00000142227.9	EMP3
ENSG00000142230.10	SAE1
ENSG00000142233.10	NTN5
ENSG00000142235.7	LMTK3
ENSG00000142252.9	GEMIN7
ENSG00000142273.9	CBLC
ENSG00000142279.11	WTIP
ENSG00000142303.12	ADAMTS10
ENSG00000142319.17	SLC6A3
ENSG00000142327.10	RNPEPL1
ENSG00000142330.18	CAPN10
ENSG00000142347.15	MYO1F
ENSG00000142405.20	NLRP12
ENSG00000142408.2	CACNG8
ENSG00000142409.5	ZNF787
ENSG00000142444.6	C19orf52
ENSG00000142449.11	FBN3
ENSG00000142453.10	CARM1
ENSG00000142459.7	EVI5L
ENSG00000142484.6	TM4SF5
ENSG00000142494.12	SLC47A1
ENSG00000142507.8	PSMB6
ENSG00000142511.4	GPR32
ENSG00000142512.13	SIGLEC10
ENSG00000142513.5	ACPT
ENSG00000142515.13	KLK3
ENSG00000142528.14	ZNF473
ENSG00000142530.9	FAM71E1
ENSG00000142534.5	RPS11
ENSG00000142538.1	PTH2
ENSG00000142539.9	CTD-2545M3.6
ENSG00000142541.15	RPL13A
ENSG00000142544.6	CTU1
ENSG00000142546.12	NOSIP
ENSG00000142549.9	IGLON5
ENSG00000142552.6	RCN3
ENSG00000142556.17	ZNF614
ENSG00000142583.16	SLC2A5
ENSG00000142599.16	RERE
ENSG00000142606.14	MMEL1
ENSG00000142609.16	CFAP74
ENSG00000142611.15	PRDM16
ENSG00000142615.7	CELA2A
ENSG00000142619.4	PADI3
ENSG00000142621.18	FHAD1
ENSG00000142623.9	PADI1
ENSG00000142627.12	EPHA2
ENSG00000142632.15	ARHGEF19
ENSG00000142634.11	EFHD2
ENSG00000142655.11	PEX14
ENSG00000142657.19	PGD
ENSG00000142661.17	MYOM3
ENSG00000142669.12	SH3BGRL3
ENSG00000142675.16	CNKSR1
ENSG00000142676.11	RPL11
ENSG00000142677.3	IL22RA1
ENSG00000142684.7	ZNF593
ENSG00000142686.7	C1orf216
ENSG00000142687.16	KIAA0319L
ENSG00000142694.6	EVA1B
ENSG00000142698.13	C1orf94
ENSG00000142700.10	DMRTA2
ENSG00000142731.9	PLK4
ENSG00000142733.13	MAP3K6
ENSG00000142748.11	FCN3
ENSG00000142751.13	GPN2
ENSG00000142765.16	SYTL1
ENSG00000142784.14	WDTC1
ENSG00000142789.18	CELA3A
ENSG00000142794.17	NBPF3
ENSG00000142798.15	HSPG2
ENSG00000142856.15	ITGB3BP
ENSG00000142864.13	SERBP1
ENSG00000142867.11	BCL10
ENSG00000142871.14	CYR61
ENSG00000142875.18	PRKACB
ENSG00000142892.13	PIGK
ENSG00000142910.14	TINAGL1
ENSG00000142920.15	AZIN2
ENSG00000142937.10	RPS8
ENSG00000142945.11	KIF2C
ENSG00000142949.15	PTPRF
ENSG00000142959.4	BEST4
ENSG00000142961.13	MOB3C
ENSG00000142973.11	CYP4B1
ENSG00000143001.4	TMEM61
ENSG00000143006.7	DMRTB1
ENSG00000143013.11	LMO4
ENSG00000143028.8	SYPL2
ENSG00000143032.7	BARHL2
ENSG00000143033.16	MTF2
ENSG00000143036.15	SLC44A3
ENSG00000143061.16	IGSF3
ENSG00000143067.4	ZNF697
ENSG00000143079.13	CTTNBP2NL
ENSG00000143093.13	STRIP1
ENSG00000143105.6	KCNA10
ENSG00000143106.11	PSMA5
ENSG00000143107.7	FNDC7
ENSG00000143110.10	C1orf162
ENSG00000143119.11	CD53
ENSG00000143125.5	PROK1
ENSG00000143126.7	CELSR2
ENSG00000143127.11	ITGA10
ENSG00000143147.13	GPR161
ENSG00000143149.11	ALDH9A1
ENSG00000143153.11	ATP1B1
ENSG00000143155.11	TIPRL
ENSG00000143156.12	NME7
ENSG00000143157.10	POGK
ENSG00000143158.9	MPC2
ENSG00000143162.7	CREG1
ENSG00000143164.14	DCAF6
ENSG00000143167.10	GPA33
ENSG00000143171.11	RXRG
ENSG00000143178.11	TBX19
ENSG00000143179.11	UCK2
ENSG00000143183.15	TMCO1
ENSG00000143184.4	XCL1
ENSG00000143185.3	XCL2
ENSG00000143190.20	POU2F1
ENSG00000143194.11	MAEL
ENSG00000143195.11	ILDR2
ENSG00000143196.4	DPT
ENSG00000143198.11	MGST3
ENSG00000143199.16	ADCY10
ENSG00000143207.18	RFWD2
ENSG00000143217.8	PVRL4
ENSG00000143222.10	UFC1
ENSG00000143224.16	PPOX
ENSG00000143226.12	FCGR2A
ENSG00000143228.11	NUF2
ENSG00000143248.11	RGS5
ENSG00000143252.13	SDHC
ENSG00000143256.4	PFDN2
ENSG00000143257.10	NR1I3
ENSG00000143258.14	USP21
ENSG00000143278.3	F13B
ENSG00000143294.13	PRCC
ENSG00000143297.17	FCRL5
ENSG00000143303.10	RRNAD1
ENSG00000143314.11	MRPL24
ENSG00000143315.6	PIGM
ENSG00000143318.11	CASQ1
ENSG00000143319.15	ISG20L2
ENSG00000143320.7	CRABP2
ENSG00000143321.17	HDGF
ENSG00000143322.18	ABL2
ENSG00000143324.12	XPR1
ENSG00000143333.6	RGS16
ENSG00000143337.17	TOR1AIP1
ENSG00000143340.6	FAM163A
ENSG00000143341.10	HMCN1
ENSG00000143344.14	RGL1
ENSG00000143353.10	LYPLAL1
ENSG00000143355.14	LHX9
ENSG00000143363.14	PRUNE
ENSG00000143365.15	RORC
ENSG00000143367.14	TUFT1
ENSG00000143368.9	SF3B4
ENSG00000143369.13	ECM1
ENSG00000143373.16	ZNF687
ENSG00000143374.13	TARS2
ENSG00000143375.13	CGN
ENSG00000143376.11	SNX27
ENSG00000143379.11	SETDB1
ENSG00000143382.12	ADAMTSL4
ENSG00000143384.11	MCL1
ENSG00000143387.11	CTSK
ENSG00000143390.16	RFX5
ENSG00000143393.15	PI4KB
ENSG00000143398.18	PIP5K1A
ENSG00000143401.13	ANP32E
ENSG00000143409.14	FAM63A
ENSG00000143412.8	ANXA9
ENSG00000143416.19	SELENBP1
ENSG00000143418.18	CERS2
ENSG00000143420.16	ENSA
ENSG00000143434.14	SEMA6C
ENSG00000143436.9	MRPL9
ENSG00000143437.19	ARNT
ENSG00000143442.20	POGZ
ENSG00000143443.9	C1orf56
ENSG00000143450.13	OAZ3
ENSG00000143452.14	HORMAD1
ENSG00000143457.9	GOLPH3L
ENSG00000143458.10	GABPB2
ENSG00000143469.15	SYT14
ENSG00000143473.10	KCNH1
ENSG00000143476.16	DTL
ENSG00000143479.14	DYRK3
ENSG00000143486.14	EIF2D
ENSG00000143493.11	INTS7
ENSG00000143494.14	VASH2
ENSG00000143498.16	TAF1A
ENSG00000143499.12	SMYD2
ENSG00000143502.13	SUSD4
ENSG00000143507.16	DUSP10
ENSG00000143512.11	HHIPL2
ENSG00000143514.15	TP53BP2
ENSG00000143515.15	ATP8B2
ENSG00000143520.6	FLG2
ENSG00000143536.7	CRNN
ENSG00000143537.12	ADAM15
ENSG00000143543.13	JTB
ENSG00000143545.7	RAB13
ENSG00000143546.8	S100A8
ENSG00000143549.18	TPM3
ENSG00000143552.8	NUP210L
ENSG00000143553.9	SNAPIN
ENSG00000143554.12	SLC27A3
ENSG00000143556.7	S100A7
ENSG00000143569.17	UBAP2L
ENSG00000143570.16	SLC39A1
ENSG00000143575.13	HAX1
ENSG00000143578.14	CREB3L4
ENSG00000143590.12	EFNA3
ENSG00000143595.11	AQP10
ENSG00000143603.17	KCNN3
ENSG00000143612.17	C1orf43
ENSG00000143614.7	GATAD2B
ENSG00000143621.15	ILF2
ENSG00000143622.9	RIT1
ENSG00000143624.12	INTS3
ENSG00000143627.16	PKLR
ENSG00000143630.8	HCN3
ENSG00000143631.10	FLG
ENSG00000143632.13	ACTA1
ENSG00000143633.11	C1orf131
ENSG00000143641.9	GALNT2
ENSG00000143643.11	TTC13
ENSG00000143653.9	SCCPDH
ENSG00000143669.12	LYST
ENSG00000143674.9	MLK4
ENSG00000143702.14	CEP170
ENSG00000143727.14	ACP1
ENSG00000143740.13	SNAP47
ENSG00000143742.11	SRP9
ENSG00000143748.16	NVL
ENSG00000143751.9	SDE2
ENSG00000143753.11	DEGS1
ENSG00000143756.10	FBXO28
ENSG00000143761.12	ARF1
ENSG00000143768.10	LEFTY2
ENSG00000143771.10	CNIH4
ENSG00000143772.8	ITPKB
ENSG00000143774.15	GUK1
ENSG00000143776.17	CDC42BPA
ENSG00000143786.6	CNIH3
ENSG00000143793.11	C1orf35
ENSG00000143797.10	MBOAT2
ENSG00000143799.11	PARP1
ENSG00000143801.15	PSEN2
ENSG00000143811.15	PYCR2
ENSG00000143815.13	LBR
ENSG00000143816.7	WNT9A
ENSG00000143819.11	EPHX1
ENSG00000143839.13	REN
ENSG00000143842.13	SOX13
ENSG00000143845.13	ETNK2
ENSG00000143847.14	PPFIA4
ENSG00000143850.11	PLEKHA6
ENSG00000143851.14	PTPN7
ENSG00000143858.10	SYT2
ENSG00000143862.6	ARL8A
ENSG00000143867.6	OSR1
ENSG00000143869.6	GDF7
ENSG00000143870.11	PDIA6
ENSG00000143878.9	RHOB
ENSG00000143882.8	ATP6V1C2
ENSG00000143889.14	HNRNPLL
ENSG00000143891.15	GALM
ENSG00000143919.13	CAMKMT
ENSG00000143921.6	ABCG8
ENSG00000143924.17	EML4
ENSG00000143933.15	CALM2
ENSG00000143942.4	CHAC2
ENSG00000143947.11	RPS27A
ENSG00000143951.14	WDPCP
ENSG00000143952.18	VPS54
ENSG00000143954.11	REG3G
ENSG00000143970.15	ASXL2
ENSG00000143971.7	ETAA1
ENSG00000143977.12	SNRPG
ENSG00000143994.12	ABHD1
ENSG00000143995.18	MEIS1
ENSG00000144015.4	TRIM43
ENSG00000144021.2	CIAO1
ENSG00000144026.10	ZNF514
ENSG00000144028.13	SNRNP200
ENSG00000144029.10	MRPS5
ENSG00000144031.10	ANKRD53
ENSG00000144034.13	TPRKB
ENSG00000144035.3	NAT8
ENSG00000144036.13	EXOC6B
ENSG00000144040.11	SFXN5
ENSG00000144043.10	TEX261
ENSG00000144045.12	DQX1
ENSG00000144048.9	DUSP11
ENSG00000144057.14	ST6GAL2
ENSG00000144061.11	NPHP1
ENSG00000144063.3	MALL
ENSG00000144115.15	THNSL2
ENSG00000144118.12	RALB
ENSG00000144119.3	C1QL2
ENSG00000144120.11	TMEM177
ENSG00000144130.10	NT5DC4
ENSG00000144134.17	RABL2A
ENSG00000144136.9	SLC20A1
ENSG00000144152.11	FBLN7
ENSG00000144161.11	ZC3H8
ENSG00000144182.15	LIPT1
ENSG00000144191.10	CNGA3
ENSG00000144199.10	FAHD2B
ENSG00000144214.8	LYG1
ENSG00000144218.17	AFF3
ENSG00000144224.15	UBXN4
ENSG00000144227.4	NXPH2
ENSG00000144228.7	SPOPL
ENSG00000144229.10	THSD7B
ENSG00000144230.15	GPR17
ENSG00000144231.9	POLR2D
ENSG00000144233.8	AMMECR1L
ENSG00000144278.13	GALNT13
ENSG00000144283.20	PKP4
ENSG00000144285.14	SCN1A
ENSG00000144290.15	SLC4A10
ENSG00000144306.12	SCRN3
ENSG00000144320.12	KIAA1715
ENSG00000144331.17	ZNF385B
ENSG00000144339.10	TMEFF2
ENSG00000144354.12	CDCA7
ENSG00000144355.13	DLX1
ENSG00000144357.15	UBR3
ENSG00000144362.10	PHOSPHO2
ENSG00000144366.14	GULP1
ENSG00000144369.11	FAM171B
ENSG00000144381.15	HSPD1
ENSG00000144395.16	CCDC150
ENSG00000144401.13	METTL21A
ENSG00000144406.17	UNC80
ENSG00000144407.8	PTH2R
ENSG00000144410.4	CPO
ENSG00000144426.17	NBEAL1
ENSG00000144445.14	KANSL1L
ENSG00000144451.17	SPAG16
ENSG00000144452.13	ABCA12
ENSG00000144455.12	SUMF1
ENSG00000144460.11	NYAP2
ENSG00000144468.15	RHBDD1
ENSG00000144476.5	ACKR3
ENSG00000144481.15	TRPM8
ENSG00000144485.9	HES6
ENSG00000144488.13	ESPNL
ENSG00000144504.14	ANKMY1
ENSG00000144524.16	COPS7B
ENSG00000144535.18	DIS3L2
ENSG00000144550.11	CPNE9
ENSG00000144554.9	FANCD2
ENSG00000144559.9	TAMM41
ENSG00000144560.12	VGLL4
ENSG00000144566.9	RAB5A
ENSG00000144567.9	FAM134A
ENSG00000144579.6	CTDSP1
ENSG00000144580.12	RQCD1
ENSG00000144583.4	4-Mar
ENSG00000144589.19	STK11IP
ENSG00000144591.16	GMPPA
ENSG00000144596.10	GRIP2
ENSG00000144597.12	EAF1
ENSG00000144619.13	CNTN4
ENSG00000144635.7	DYNC1LI1
ENSG00000144642.19	RBMS3
ENSG00000144644.13	GADL1
ENSG00000144645.12	OSBPL10
ENSG00000144647.5	POMGNT2
ENSG00000144648.13	ACKR2
ENSG00000144649.7	FAM198A
ENSG00000144655.13	CSRNP1
ENSG00000144659.9	SLC25A38
ENSG00000144668.10	ITGA9
ENSG00000144671.9	SLC22A14
ENSG00000144674.15	GOLGA4
ENSG00000144677.13	CTDSPL
ENSG00000144681.9	STAC
ENSG00000144711.12	IQSEC1
ENSG00000144712.10	CAND2
ENSG00000144713.11	RPL32
ENSG00000144724.17	PTPRG
ENSG00000144730.15	IL17RD
ENSG00000144736.12	SHQ1
ENSG00000144741.16	SLC25A26
ENSG00000144744.15	UBA3
ENSG00000144746.6	ARL6IP5
ENSG00000144747.13	TMF1
ENSG00000144749.12	LRIG1
ENSG00000144771.7	LRTM1
ENSG00000144785.7	RP11-977G19.10
ENSG00000144791.8	LIMD1
ENSG00000144792.8	ZNF660
ENSG00000144802.10	NFKBIZ
ENSG00000144810.14	COL8A1
ENSG00000144815.13	NXPE3
ENSG00000144820.6	GPR128
ENSG00000144821.8	MYH15
ENSG00000144824.18	PHLDB2
ENSG00000144827.7	ABHD10
ENSG00000144834.11	TAGLN3
ENSG00000144837.7	PLA1A
ENSG00000144840.7	RABL3
ENSG00000144843.10	ADPRH
ENSG00000144847.11	IGSF11
ENSG00000144848.9	ATG3
ENSG00000144852.15	NR1I2
ENSG00000144857.13	BOC
ENSG00000144867.10	SRPRB
ENSG00000144868.12	TMEM108
ENSG00000144891.16	AGTR1
ENSG00000144893.11	MED12L
ENSG00000144895.10	EIF2A
ENSG00000144908.12	ALDH1L1
ENSG00000144909.7	OSBPL11
ENSG00000144935.13	TRPC1
ENSG00000144959.8	NCEH1
ENSG00000144962.6	SPATA16
ENSG00000145002.11	FAM86B2
ENSG00000145012.11	LPP
ENSG00000145014.16	TMEM44
ENSG00000145016.12	KIAA0226
ENSG00000145020.13	AMT
ENSG00000145022.4	TCTA
ENSG00000145029.10	NICN1
ENSG00000145040.3	UCN2
ENSG00000145041.14	VPRBP
ENSG00000145050.14	MANF
ENSG00000145075.10	CCDC39
ENSG00000145087.11	STXBP5L
ENSG00000145088.7	EAF2
ENSG00000145103.11	ILDR1
ENSG00000145107.14	TM4SF19
ENSG00000145113.20	MUC4
ENSG00000145147.18	SLIT2
ENSG00000145191.10	EIF2B5
ENSG00000145192.11	AHSG
ENSG00000145194.16	ECE2
ENSG00000145198.13	VWA5B2
ENSG00000145214.12	DGKQ
ENSG00000145216.14	FIP1L1
ENSG00000145217.12	SLC26A1
ENSG00000145220.12	LYAR
ENSG00000145241.9	CENPC
ENSG00000145242.12	EPHA5
ENSG00000145244.10	CORIN
ENSG00000145246.12	ATP10D
ENSG00000145247.10	OCIAD2
ENSG00000145248.6	SLC10A4
ENSG00000145283.7	SLC10A6
ENSG00000145284.10	SCD5
ENSG00000145287.9	PLAC8
ENSG00000145293.13	ENOPH1
ENSG00000145309.5	CABS1
ENSG00000145321.11	GC
ENSG00000145331.12	TRMT10A
ENSG00000145332.12	KLHL8
ENSG00000145335.14	SNCA
ENSG00000145337.4	PYURF
ENSG00000145348.15	TBCK
ENSG00000145349.15	CAMK2D
ENSG00000145354.8	CISD2
ENSG00000145358.5	DDIT4L
ENSG00000145362.15	ANK2
ENSG00000145365.10	TIFA
ENSG00000145375.7	SPATA5
ENSG00000145384.3	FABP2
ENSG00000145386.8	CCNA2
ENSG00000145388.13	METTL14
ENSG00000145390.10	USP53
ENSG00000145391.12	SETD7
ENSG00000145414.7	NAF1
ENSG00000145416.12	1-Mar
ENSG00000145423.4	SFRP2
ENSG00000145425.8	RPS3A
ENSG00000145428.13	RNF175
ENSG00000145431.9	PDGFC
ENSG00000145439.10	CBR4
ENSG00000145451.11	GLRA3
ENSG00000145476.14	CYP4V2
ENSG00000145491.10	ROPN1L
ENSG00000145494.10	NDUFS6
ENSG00000145495.13	6-Mar
ENSG00000145506.12	NKD2
ENSG00000145526.10	CDH18
ENSG00000145536.14	ADAMTS16
ENSG00000145545.10	SRD5A1
ENSG00000145555.13	MYO10
ENSG00000145569.5	FAM105A
ENSG00000145592.12	RPL37
ENSG00000145604.14	SKP2
ENSG00000145623.11	OSMR
ENSG00000145626.10	UGT3A1
ENSG00000145632.13	PLK2
ENSG00000145642.10	FAM159B
ENSG00000145649.7	GZMA
ENSG00000145675.13	PIK3R1
ENSG00000145681.9	HAPLN1
ENSG00000145685.12	LHFPL2
ENSG00000145687.14	SSBP2
ENSG00000145692.13	BHMT
ENSG00000145700.8	ANKRD31
ENSG00000145703.14	IQGAP2
ENSG00000145708.9	CRHBP
ENSG00000145715.13	RASA1
ENSG00000145721.10	LIX1
ENSG00000145723.15	GIN1
ENSG00000145725.18	PPIP5K2
ENSG00000145730.19	PAM
ENSG00000145734.17	BDP1
ENSG00000145736.13	GTF2H2
ENSG00000145740.17	SLC30A5
ENSG00000145741.14	BTF3
ENSG00000145743.14	FBXL17
ENSG00000145757.14	SPATA9
ENSG00000145777.13	TSLP
ENSG00000145779.7	TNFAIP8
ENSG00000145780.7	FEM1C
ENSG00000145781.7	COMMD10
ENSG00000145782.11	ATG12
ENSG00000145794.15	MEGF10
ENSG00000145808.7	ADAMTS19
ENSG00000145817.15	YIPF5
ENSG00000145819.14	ARHGAP26
ENSG00000145824.11	CXCL14
ENSG00000145826.7	LECT2
ENSG00000145832.11	SLC25A48
ENSG00000145833.14	DDX46
ENSG00000145839.1	IL9
ENSG00000145850.7	TIMD4
ENSG00000145860.10	RNF145
ENSG00000145861.7	C1QTNF2
ENSG00000145863.9	GABRA6
ENSG00000145864.11	GABRB2
ENSG00000145868.15	FBXO38
ENSG00000145879.9	SPINK7
ENSG00000145882.9	PCYOX1L
ENSG00000145888.9	GLRA1
ENSG00000145901.13	TNIP1
ENSG00000145907.13	G3BP1
ENSG00000145908.11	ZNF300
ENSG00000145911.5	N4BP3
ENSG00000145912.7	NHP2
ENSG00000145916.17	RMND5B
ENSG00000145919.9	BOD1
ENSG00000145920.13	CPLX2
ENSG00000145934.14	TENM2
ENSG00000145936.7	KCNMB1
ENSG00000145945.5	FAM50B
ENSG00000145949.9	MYLK4
ENSG00000145975.12	FAM217A
ENSG00000145979.16	TBC1D7
ENSG00000145982.10	FARS2
ENSG00000145990.9	GFOD1
ENSG00000145996.10	CDKAL1
ENSG00000146005.3	PSD2
ENSG00000146006.7	LRRTM2
ENSG00000146007.9	ZMAT2
ENSG00000146013.9	GFRA3
ENSG00000146021.13	KLHL3
ENSG00000146038.10	DCDC2
ENSG00000146039.9	SLC17A4
ENSG00000146047.5	HIST1H2BA
ENSG00000146049.1	KAAG1
ENSG00000146054.16	TRIM7
ENSG00000146063.17	TRIM41
